var1.pred,long,lat
0.307201623,-88.47874,38.7004
0.307201623,-88.1976,38.7004
0.307201623,-87.91646,38.7004
0.307201623,-87.63532,38.7004
0.307201623,-87.35418,38.7004
0.307201623,-87.07304,38.7004
0.307201623,-86.7919,38.7004
0.307201623,-86.51076,38.7004
0.307201623,-86.22962,38.7004
0.307201623,-85.94848,38.7004
0.307201623,-85.66734,38.7004
0.307201623,-85.3862,38.7004
0.307201623,-85.10506,38.7004
0.307201623,-84.82392,38.7004
0.307201623,-84.54278,38.7004
0.307201623,-84.26164,38.7004
0.307201623,-83.9805,38.7004
0.307201623,-83.69936,38.7004
0.307201623,-83.41822,38.7004
0.307201623,-83.13708,38.7004
0.307201623,-82.85594,38.7004
0.307201623,-82.5748,38.7004
0.307201623,-82.29366,38.7004
0.307201623,-82.01252,38.7004
0.307201623,-81.73138,38.7004
0.307201623,-81.45024,38.7004
0.307201623,-81.1691,38.7004
0.307201623,-80.88796,38.7004
0.307201623,-80.60682,38.7004
0.307201623,-80.32568,38.7004
0.307201623,-80.04454,38.7004
0.307201623,-79.7634,38.7004
0.307201623,-79.48226,38.7004
0.307201623,-79.20112,38.7004
0.307201623,-78.91998,38.7004
0.307201623,-78.63884,38.7004
0.307201623,-78.3577,38.7004
0.307201623,-78.07656,38.7004
0.307201623,-77.79542,38.7004
0.428055004,-77.51428,38.7004
0.539658901,-77.23314,38.7004
0.122333544,-76.952,38.7004
0.014973264,-76.67086,38.7004
0.42377013,-91.29014,38.73308
0.518638195,-91.009,38.73308
0.42377013,-90.72786,38.73308
0.31909878,-90.44672,38.73308
0.307201623,-90.16558,38.73308
0.307201623,-89.88444,38.73308
0.307201623,-89.6033,38.73308
0.307201623,-89.32216,38.73308
0.307201623,-89.04102,38.73308
0.307201623,-88.75988,38.73308
0.307201623,-88.47874,38.73308
0.307201623,-88.1976,38.73308
0.307201623,-87.91646,38.73308
0.307201623,-87.63532,38.73308
0.307201623,-87.35418,38.73308
0.307201623,-87.07304,38.73308
0.307201623,-86.7919,38.73308
0.307201623,-86.51076,38.73308
0.307201623,-86.22962,38.73308
0.307201623,-85.94848,38.73308
0.307201623,-85.66734,38.73308
0.307201623,-85.3862,38.73308
0.307201623,-85.10506,38.73308
0.307201623,-84.82392,38.73308
0.307201623,-84.54278,38.73308
0.307201623,-84.26164,38.73308
0.307201623,-83.9805,38.73308
0.307201623,-83.69936,38.73308
0.307201623,-83.41822,38.73308
0.307201623,-83.13708,38.73308
0.307201623,-82.85594,38.73308
0.307201623,-82.5748,38.73308
0.307201623,-82.29366,38.73308
0.307201623,-82.01252,38.73308
0.307201623,-81.73138,38.73308
0.307201623,-81.45024,38.73308
0.307201623,-81.1691,38.73308
0.307201623,-80.88796,38.73308
0.307201623,-80.60682,38.73308
0.307201623,-80.32568,38.73308
0.307201623,-80.04454,38.73308
0.307201623,-79.7634,38.73308
0.307201623,-79.48226,38.73308
0.307201623,-79.20112,38.73308
0.307201623,-78.91998,38.73308
0.307201623,-78.63884,38.73308
0.307201623,-78.3577,38.73308
0.307201623,-78.07656,38.73308
0.307201623,-77.79542,38.73308
0.443529438,-77.51428,38.73308
0.583581111,-77.23314,38.73308
0.116121638,-76.952,38.73308
0.006975553,-76.67086,38.73308
0.412552804,-91.29014,38.76576
0.496034251,-91.009,38.76576
0.412552804,-90.72786,38.76576
0.31673733,-90.44672,38.76576
0.307201623,-90.16558,38.76576
0.307201623,-89.88444,38.76576
0.307201623,-89.6033,38.76576
0.307201623,-89.32216,38.76576
0.307201623,-89.04102,38.76576
0.307201623,-88.75988,38.76576
0.307201623,-88.47874,38.76576
0.307201623,-88.1976,38.76576
0.307201623,-87.91646,38.76576
0.307201623,-87.63532,38.76576
0.307201623,-87.35418,38.76576
0.307201623,-87.07304,38.76576
0.307201623,-86.7919,38.76576
0.307201623,-86.51076,38.76576
0.307201623,-86.22962,38.76576
0.307201623,-85.94848,38.76576
0.307201623,-85.66734,38.76576
0.307201623,-85.3862,38.76576
0.307201623,-85.10506,38.76576
0.307201623,-84.82392,38.76576
0.307201623,-84.54278,38.76576
0.307201623,-84.26164,38.76576
0.307201623,-83.9805,38.76576
0.307201623,-83.69936,38.76576
0.307201623,-83.41822,38.76576
0.307201623,-83.13708,38.76576
0.307201623,-82.85594,38.76576
0.307201623,-82.5748,38.76576
0.307201623,-82.29366,38.76576
0.307201623,-82.01252,38.76576
0.307201623,-81.73138,38.76576
0.307201623,-81.45024,38.76576
0.307201623,-81.1691,38.76576
0.307201623,-80.88796,38.76576
0.307201623,-80.60682,38.76576
0.307201623,-80.32568,38.76576
0.307201623,-80.04454,38.76576
0.307201623,-79.7634,38.76576
0.307201623,-79.48226,38.76576
0.307201623,-79.20112,38.76576
0.307201623,-78.91998,38.76576
0.307201623,-78.63884,38.76576
0.307201623,-78.3577,38.76576
0.307201623,-78.07656,38.76576
0.307201623,-77.79542,38.76576
0.457152733,-77.51428,38.76576
0.628958935,-77.23314,38.76576
0.113176751,-76.952,38.76576
0.001850819,-76.67086,38.76576
0.400817183,-91.29014,38.79844
0.474182812,-91.009,38.79844
0.400817183,-90.72786,38.79844
0.314367684,-90.44672,38.79844
0.307201623,-90.16558,38.79844
0.307201623,-89.88444,38.79844
0.307201623,-89.6033,38.79844
0.307201623,-89.32216,38.79844
0.307201623,-89.04102,38.79844
0.307201623,-88.75988,38.79844
0.307201623,-88.47874,38.79844
0.307201623,-88.1976,38.79844
0.307201623,-87.91646,38.79844
0.307201623,-87.63532,38.79844
0.307201623,-87.35418,38.79844
0.307201623,-87.07304,38.79844
0.307201623,-86.7919,38.79844
0.307201623,-86.51076,38.79844
0.307201623,-86.22962,38.79844
0.307201623,-85.94848,38.79844
0.307201623,-85.66734,38.79844
0.307201623,-85.3862,38.79844
0.307201623,-85.10506,38.79844
0.307201623,-84.82392,38.79844
0.307201623,-84.54278,38.79844
0.307201623,-84.26164,38.79844
0.307201623,-83.9805,38.79844
0.307201623,-83.69936,38.79844
0.307201623,-83.41822,38.79844
0.307201623,-83.13708,38.79844
0.307201623,-82.85594,38.79844
0.307201623,-82.5748,38.79844
0.307201623,-82.29366,38.79844
0.307201623,-82.01252,38.79844
0.307201623,-81.73138,38.79844
0.307201623,-81.45024,38.79844
0.307201623,-81.1691,38.79844
0.307201623,-80.88796,38.79844
0.307201623,-80.60682,38.79844
0.307201623,-80.32568,38.79844
0.307201623,-80.04454,38.79844
0.307201623,-79.7634,38.79844
0.307201623,-79.48226,38.79844
0.307201623,-79.20112,38.79844
0.307201623,-78.91998,38.79844
0.307201623,-78.63884,38.79844
0.307201623,-78.3577,38.79844
0.307201623,-78.07656,38.79844
0.307198242,-77.79542,38.79844
0.468552304,-77.51428,38.79844
0.672457666,-77.23314,38.79844
0.120921537,-76.952,38.79844
0,-76.67086,38.79844
0.388867759,-91.29014,38.83112
0.453191382,-91.009,38.83112
0.388867759,-90.72786,38.83112
0.312121671,-90.44672,38.83112
0.307201623,-90.16558,38.83112
0.307201623,-89.88444,38.83112
0.307201623,-89.6033,38.83112
0.307201623,-89.32216,38.83112
0.307201623,-89.04102,38.83112
0.307201623,-88.75988,38.83112
0.307201623,-88.47874,38.83112
0.307201623,-88.1976,38.83112
0.307201623,-87.91646,38.83112
0.307201623,-87.63532,38.83112
0.307201623,-87.35418,38.83112
0.307201623,-87.07304,38.83112
0.307201623,-86.7919,38.83112
0.307201623,-86.51076,38.83112
0.307201623,-86.22962,38.83112
0.307201623,-85.94848,38.83112
0.307201623,-85.66734,38.83112
0.307201623,-85.3862,38.83112
0.307201623,-85.10506,38.83112
0.307201623,-84.82392,38.83112
0.307201623,-84.54278,38.83112
0.307201623,-84.26164,38.83112
0.307201623,-83.9805,38.83112
0.307201623,-83.69936,38.83112
0.307201623,-83.41822,38.83112
0.307201623,-83.13708,38.83112
0.307201623,-82.85594,38.83112
0.307201623,-82.5748,38.83112
0.307201623,-82.29366,38.83112
0.307201623,-82.01252,38.83112
0.307201623,-81.73138,38.83112
0.307201623,-81.45024,38.83112
0.307201623,-81.1691,38.83112
0.307201623,-80.88796,38.83112
0.307201623,-80.60682,38.83112
0.307201623,-80.32568,38.83112
0.307201623,-80.04454,38.83112
0.307201623,-79.7634,38.83112
0.307201623,-79.48226,38.83112
0.307201623,-79.20112,38.83112
0.307201623,-78.91998,38.83112
0.307201623,-78.63884,38.83112
0.307201623,-78.3577,38.83112
0.307201623,-78.07656,38.83112
0.307006348,-77.79542,38.83112
0.477393967,-77.51428,38.83112
0.70925531,-77.23314,38.83112
0.148413212,-76.952,38.83112
0.001724392,-76.67086,38.83112
0.376980918,-91.29014,38.8638
0.433167459,-91.009,38.8638
0.376980918,-90.72786,38.8638
0.310137921,-90.44672,38.8638
0.307201623,-90.16558,38.8638
0.307201623,-89.88444,38.8638
0.307201623,-89.6033,38.8638
0.307201623,-89.32216,38.8638
0.307201623,-89.04102,38.8638
0.307201623,-88.75988,38.8638
0.307201623,-88.47874,38.8638
0.307201623,-88.1976,38.8638
0.307201623,-87.91646,38.8638
0.307201623,-87.63532,38.8638
0.307201623,-87.35418,38.8638
0.307201623,-87.07304,38.8638
0.307201623,-86.7919,38.8638
0.307201623,-86.51076,38.8638
0.307201623,-86.22962,38.8638
0.307201623,-85.94848,38.8638
0.307201623,-85.66734,38.8638
0.307201623,-85.3862,38.8638
0.307201623,-85.10506,38.8638
0.307201623,-84.82392,38.8638
0.307201623,-84.54278,38.8638
0.307201623,-84.26164,38.8638
0.307201623,-83.9805,38.8638
0.307201623,-83.69936,38.8638
0.307201623,-83.41822,38.8638
0.307201623,-83.13708,38.8638
0.307201623,-82.85594,38.8638
0.307201623,-82.5748,38.8638
0.307201623,-82.29366,38.8638
0.307201623,-82.01252,38.8638
0.307201623,-81.73138,38.8638
0.307201623,-81.45024,38.8638
0.307201623,-81.1691,38.8638
0.307201623,-80.88796,38.8638
0.307201623,-80.60682,38.8638
0.307201623,-80.32568,38.8638
0.307201623,-80.04454,38.8638
0.307201623,-79.7634,38.8638
0.307201623,-79.48226,38.8638
0.307201623,-79.20112,38.8638
0.307201623,-78.91998,38.8638
0.307201623,-78.63884,38.8638
0.307201623,-78.3577,38.8638
0.307201623,-78.07656,38.8638
0.306676889,-77.79542,38.8638
0.483406113,-77.51428,38.8638
0.734200001,-77.23314,38.8638
0.188900001,-76.952,38.8638
0.007162517,-76.67086,38.8638
0.365406441,-91.29014,38.89648
0.414218547,-91.009,38.89648
0.365406441,-90.72786,38.89648
0.308559649,-90.44672,38.89648
0.307201623,-90.16558,38.89648
0.307201623,-89.88444,38.89648
0.307201623,-89.6033,38.89648
0.307201623,-89.32216,38.89648
0.307201623,-89.04102,38.89648
0.307201623,-88.75988,38.89648
0.307201623,-88.47874,38.89648
0.307201623,-88.1976,38.89648
0.307201623,-87.91646,38.89648
0.307201623,-87.63532,38.89648
0.307201623,-87.35418,38.89648
0.307201623,-87.07304,38.89648
0.307201623,-86.7919,38.89648
0.307201623,-86.51076,38.89648
0.307201623,-86.22962,38.89648
0.307201623,-85.94848,38.89648
0.307201623,-85.66734,38.89648
0.307201623,-85.3862,38.89648
0.307201623,-85.10506,38.89648
0.307201623,-84.82392,38.89648
0.307201623,-84.54278,38.89648
0.307201623,-84.26164,38.89648
0.307201623,-83.9805,38.89648
0.307201623,-83.69936,38.89648
0.307201623,-83.41822,38.89648
0.307201623,-83.13708,38.89648
0.307201623,-82.85594,38.89648
0.307201623,-82.5748,38.89648
0.307201623,-82.29366,38.89648
0.307201623,-82.01252,38.89648
0.307201623,-81.73138,38.89648
0.307201623,-81.45024,38.89648
0.307201623,-81.1691,38.89648
0.307201623,-80.88796,38.89648
0.307201623,-80.60682,38.89648
0.307201623,-80.32568,38.89648
0.307201623,-80.04454,38.89648
0.307201623,-79.7634,38.89648
0.307201623,-79.48226,38.89648
0.307201623,-79.20112,38.89648
0.307201623,-78.91998,38.89648
0.307201623,-78.63884,38.89648
0.307201623,-78.3577,38.89648
0.307201623,-78.07656,38.89648
0.30638374,-77.79542,38.89648
0.486398542,-77.51428,38.89648
0.744163052,-77.23314,38.89648
0.256005375,-76.952,38.89648
0.016237685,-76.67086,38.89648
0.354370472,-91.29014,38.92916
0.396452144,-91.009,38.92916
0.354370472,-90.72786,38.92916
0.307532799,-90.44672,38.92916
0.307201623,-90.16558,38.92916
0.307201623,-89.88444,38.92916
0.307201623,-89.6033,38.92916
0.307201623,-89.32216,38.92916
0.307201623,-89.04102,38.92916
0.307201623,-88.75988,38.92916
0.307201623,-88.47874,38.92916
0.307201623,-88.1976,38.92916
0.307201623,-87.91646,38.92916
0.307201623,-87.63532,38.92916
0.307201623,-87.35418,38.92916
0.307201623,-87.07304,38.92916
0.307201623,-86.7919,38.92916
0.307201623,-86.51076,38.92916
0.307201623,-86.22962,38.92916
0.307201623,-85.94848,38.92916
0.307201623,-85.66734,38.92916
0.307201623,-85.3862,38.92916
0.307201623,-85.10506,38.92916
0.307201623,-84.82392,38.92916
0.307201623,-84.54278,38.92916
0.307201623,-84.26164,38.92916
0.307201623,-83.9805,38.92916
0.307201623,-83.69936,38.92916
0.307201623,-83.41822,38.92916
0.307201623,-83.13708,38.92916
0.307201623,-82.85594,38.92916
0.307201623,-82.5748,38.92916
0.307201623,-82.29366,38.92916
0.307201623,-82.01252,38.92916
0.307201623,-81.73138,38.92916
0.307201623,-81.45024,38.92916
0.307201623,-81.1691,38.92916
0.307201623,-80.88796,38.92916
0.307201623,-80.60682,38.92916
0.307201623,-80.32568,38.92916
0.307201623,-80.04454,38.92916
0.307201623,-79.7634,38.92916
0.307201623,-79.48226,38.92916
0.307201623,-79.20112,38.92916
0.307201623,-78.91998,38.92916
0.307201623,-78.63884,38.92916
0.307201623,-78.3577,38.92916
0.307201623,-78.07656,38.92916
0.306239162,-77.79542,38.92916
0.486272554,-77.51428,38.92916
0.73999132,-77.23314,38.92916
0.282557892,-76.952,38.92916
0.028633695,-76.67086,38.92916
0.344078921,-91.29014,38.96184
0.379975753,-91.009,38.96184
0.344078921,-90.72786,38.96184
0.307201623,-90.44672,38.96184
0.307201623,-90.16558,38.96184
0.307201623,-89.88444,38.96184
0.307201623,-89.6033,38.96184
0.307201623,-89.32216,38.96184
0.307201623,-89.04102,38.96184
0.307201623,-88.75988,38.96184
0.307201623,-88.47874,38.96184
0.307201623,-88.1976,38.96184
0.307201623,-87.91646,38.96184
0.307201623,-87.63532,38.96184
0.307201623,-87.35418,38.96184
0.307201623,-87.07304,38.96184
0.307201623,-86.7919,38.96184
0.307201623,-86.51076,38.96184
0.307201623,-86.22962,38.96184
0.307201623,-85.94848,38.96184
0.307201623,-85.66734,38.96184
0.307201623,-85.3862,38.96184
0.307201623,-85.10506,38.96184
0.307201623,-84.82392,38.96184
0.307201623,-84.54278,38.96184
0.307201623,-84.26164,38.96184
0.307201623,-83.9805,38.96184
0.307201623,-83.69936,38.96184
0.307201623,-83.41822,38.96184
0.307201623,-83.13708,38.96184
0.307201623,-82.85594,38.96184
0.307201623,-82.5748,38.96184
0.307201623,-82.29366,38.96184
0.307201623,-82.01252,38.96184
0.307201623,-81.73138,38.96184
0.307201623,-81.45024,38.96184
0.307201623,-81.1691,38.96184
0.307201623,-80.88796,38.96184
0.307201623,-80.60682,38.96184
0.307201623,-80.32568,38.96184
0.307201623,-80.04454,38.96184
0.307201623,-79.7634,38.96184
0.307201623,-79.48226,38.96184
0.307201623,-79.20112,38.96184
0.307201623,-78.91998,38.96184
0.307201623,-78.63884,38.96184
0.307201623,-78.3577,38.96184
0.307201623,-78.07656,38.96184
0.306291345,-77.79542,38.96184
0.483020832,-77.51428,38.96184
0.725628502,-77.23314,38.96184
0.345219251,-76.952,38.96184
0.043812269,-76.67086,38.96184
0.334720771,-91.29014,38.99452
0.364896874,-91.009,38.99452
0.334720771,-90.72786,38.99452
0.307201623,-90.44672,38.99452
0.307201623,-90.16558,38.99452
0.307201623,-89.88444,38.99452
0.307201623,-89.6033,38.99452
0.307201623,-89.32216,38.99452
0.307201623,-89.04102,38.99452
0.307201623,-88.75988,38.99452
0.307201623,-88.47874,38.99452
0.307201623,-88.1976,38.99452
0.307201623,-87.91646,38.99452
0.307201623,-87.63532,38.99452
0.307201623,-87.35418,38.99452
0.307201623,-87.07304,38.99452
0.307201623,-86.7919,38.99452
0.307201623,-86.51076,38.99452
0.307201623,-86.22962,38.99452
0.307201623,-85.94848,38.99452
0.307201623,-85.66734,38.99452
0.307201623,-85.3862,38.99452
0.307201623,-85.10506,38.99452
0.307201623,-84.82392,38.99452
0.307201623,-84.54278,38.99452
0.307201623,-84.26164,38.99452
0.307201623,-83.9805,38.99452
0.307201623,-83.69936,38.99452
0.307201623,-83.41822,38.99452
0.307201623,-83.13708,38.99452
0.307201623,-82.85594,38.99452
0.307201623,-82.5748,38.99452
