var1.pred,long,lat
0.543058743,-118.64352,33.72346
0.543058743,-118.635,33.72346
0.543058743,-118.62648,33.72346
0.543058743,-118.61796,33.72346
0.543058743,-118.60944,33.72346
0.543058743,-118.60092,33.72346
0.543058743,-118.5924,33.72346
0.543058743,-118.58388,33.72346
0.543058743,-118.57536,33.72346
0.543058743,-118.56684,33.72346
0.543058743,-118.55832,33.72346
0.543058743,-118.5498,33.72346
0.543058743,-118.54128,33.72346
0.543058743,-118.53276,33.72346
0.543058743,-118.52424,33.72346
0.543058743,-118.51572,33.72346
0.543058743,-118.5072,33.72346
0.543058743,-118.49868,33.72346
0.543058743,-118.49016,33.72346
0.543058743,-118.48164,33.72346
0.543058743,-118.47312,33.72346
0.543058743,-118.4646,33.72346
0.543058743,-118.45608,33.72346
0.543058743,-118.44756,33.72346
0.543058743,-118.43904,33.72346
0.543058743,-118.43052,33.72346
0.543058743,-118.422,33.72346
0.543058743,-118.41348,33.72346
0.543058743,-118.40496,33.72346
0.543058743,-118.39644,33.72346
0.543058743,-118.38792,33.72346
0.543058743,-118.3794,33.72346
0.543058743,-118.37088,33.72346
0.543058743,-118.36236,33.72346
0.543058743,-118.35384,33.72346
0.543058743,-118.34532,33.72346
0.543058743,-118.3368,33.72346
0.543058743,-118.32828,33.72346
0.543058743,-118.31976,33.72346
0.543058743,-118.31124,33.72346
0.542027017,-118.30272,33.72346
0.541706386,-118.2942,33.72346
0.56267988,-118.28568,33.72346
0.631404055,-118.27716,33.72346
0.719184154,-118.26864,33.72346
0.774270737,-118.26012,33.72346
0.737357254,-118.2516,33.72346
0.646290289,-118.24308,33.72346
0.567774662,-118.23456,33.72346
0.540564716,-118.22604,33.72346
0.543058743,-118.21752,33.72346
0.543058743,-118.209,33.72346
0.543058743,-118.20048,33.72346
0.543058743,-118.64352,33.735
0.543058743,-118.635,33.735
0.543058743,-118.62648,33.735
0.543058743,-118.61796,33.735
0.543058743,-118.60944,33.735
0.543058743,-118.60092,33.735
0.543058743,-118.5924,33.735
0.543058743,-118.58388,33.735
0.543058743,-118.57536,33.735
0.543058743,-118.56684,33.735
0.543058743,-118.55832,33.735
0.543058743,-118.5498,33.735
0.543058743,-118.54128,33.735
0.543058743,-118.53276,33.735
0.543058743,-118.52424,33.735
0.543058743,-118.51572,33.735
0.543058743,-118.5072,33.735
0.543058743,-118.49868,33.735
0.543058743,-118.49016,33.735
0.543058743,-118.48164,33.735
0.543058743,-118.47312,33.735
0.543058743,-118.4646,33.735
0.543058743,-118.45608,33.735
0.543058743,-118.44756,33.735
0.543058743,-118.43904,33.735
0.543058743,-118.43052,33.735
0.543058743,-118.422,33.735
0.543058743,-118.41348,33.735
0.543058743,-118.40496,33.735
0.543058743,-118.39644,33.735
0.543058743,-118.38792,33.735
0.543058743,-118.3794,33.735
0.543058743,-118.37088,33.735
0.543058743,-118.36236,33.735
0.543058743,-118.35384,33.735
0.543058743,-118.34532,33.735
0.543058743,-118.3368,33.735
0.543058743,-118.32828,33.735
0.542544921,-118.31976,33.735
0.515340285,-118.31124,33.735
0.479245821,-118.30272,33.735
0.481560567,-118.2942,33.735
0.554991537,-118.28568,33.735
0.702360036,-118.27716,33.735
0.860618119,-118.26864,33.735
1,-118.26012,33.735
0.862263821,-118.2516,33.735
0.714645355,-118.24308,33.735
0.5977929,-118.23456,33.735
0.542375209,-118.22604,33.735
0.543058743,-118.21752,33.735
0.543058743,-118.209,33.735
0.543058743,-118.20048,33.735
0.543058743,-118.64352,33.74654
0.543058743,-118.635,33.74654
0.543058743,-118.62648,33.74654
0.543058743,-118.61796,33.74654
0.543058743,-118.60944,33.74654
0.543058743,-118.60092,33.74654
0.543058743,-118.5924,33.74654
0.543058743,-118.58388,33.74654
0.543058743,-118.57536,33.74654
0.543058743,-118.56684,33.74654
0.543058743,-118.55832,33.74654
0.543058743,-118.5498,33.74654
0.543058743,-118.54128,33.74654
0.543058743,-118.53276,33.74654
0.543058743,-118.52424,33.74654
0.543058743,-118.51572,33.74654
0.543058743,-118.5072,33.74654
0.543058743,-118.49868,33.74654
0.543058743,-118.49016,33.74654
0.543058743,-118.48164,33.74654
0.543058743,-118.47312,33.74654
0.543058743,-118.4646,33.74654
0.543058743,-118.45608,33.74654
0.543058743,-118.44756,33.74654
0.543058743,-118.43904,33.74654
0.543058743,-118.43052,33.74654
0.543058743,-118.422,33.74654
0.543058743,-118.41348,33.74654
0.543058743,-118.40496,33.74654
0.543058743,-118.39644,33.74654
0.543058743,-118.38792,33.74654
0.543058743,-118.3794,33.74654
0.543058743,-118.37088,33.74654
0.543058743,-118.36236,33.74654
0.543058743,-118.35384,33.74654
0.543058743,-118.34532,33.74654
0.543058743,-118.3368,33.74654
0.543058743,-118.32828,33.74654
0.522177589,-118.31976,33.74654
0.446996325,-118.31124,33.74654
0.376398101,-118.30272,33.74654
0.376309389,-118.2942,33.74654
0.509909375,-118.28568,33.74654
0.69676051,-118.27716,33.74654
0.814803477,-118.26864,33.74654
0.862653721,-118.26012,33.74654
