var1.pred,long,lat
0.165116922,-95.151,29.56798
0.182138118,-95.13852,29.56798
0.417254941,-95.78748,29.57864
0.415154744,-95.775,29.57864
0.414762617,-95.76252,29.57864
0.413461172,-95.75004,29.57864
0.41115395,-95.73756,29.57864
0.408468166,-95.72508,29.57864
0.405535618,-95.7126,29.57864
0.398616691,-95.70012,29.57864
0.386227261,-95.68764,29.57864
0.369808257,-95.67516,29.57864
0.350907658,-95.66268,29.57864
0.330231393,-95.6502,29.57864
0.307552863,-95.63772,29.57864
0.283016099,-95.62524,29.57864
0.256130151,-95.61276,29.57864
0.221342915,-95.60028,29.57864
0.181230158,-95.5878,29.57864
0.143938234,-95.57532,29.57864
0.111726452,-95.56284,29.57864
0.085242078,-95.55036,29.57864
0.065205628,-95.53788,29.57864
0.04977672,-95.5254,29.57864
0.038920069,-95.51292,29.57864
0.033541564,-95.50044,29.57864
0.039986132,-95.48796,29.57864
0.062618257,-95.47548,29.57864
0.092926699,-95.463,29.57864
0.125793437,-95.45052,29.57864
0.163295052,-95.43804,29.57864
0.207810153,-95.42556,29.57864
0.258180744,-95.41308,29.57864
0.307727516,-95.4006,29.57864
0.353860745,-95.38812,29.57864
0.395556288,-95.37564,29.57864
0.428761897,-95.36316,29.57864
0.451248965,-95.35068,29.57864
0.464978774,-95.3382,29.57864
0.473656857,-95.32572,29.57864
0.478118549,-95.31324,29.57864
0.47693947,-95.30076,29.57864
0.469117514,-95.28828,29.57864
0.453668593,-95.2758,29.57864
0.429958168,-95.26332,29.57864
0.398035655,-95.25084,29.57864
0.359151095,-95.23836,29.57864
0.311826185,-95.22588,29.57864
0.256199207,-95.2134,29.57864
0.197013895,-95.20092,29.57864
0.14882096,-95.18844,29.57864
0.140936216,-95.17596,29.57864
0.15280622,-95.16348,29.57864
0.169103427,-95.151,29.57864
0.188016899,-95.13852,29.57864
0.411925442,-95.78748,29.5893
0.410333656,-95.775,29.5893
0.410269585,-95.76252,29.5893
0.409194646,-95.75004,29.5893
0.407716417,-95.73756,29.5893
0.406439308,-95.72508,29.5893
0.404070201,-95.7126,29.5893
0.397828996,-95.70012,29.5893
0.386302317,-95.68764,29.5893
0.371394386,-95.67516,29.5893
0.354337155,-95.66268,29.5893
0.33502251,-95.6502,29.5893
0.313324497,-95.63772,29.5893
0.289223354,-95.62524,29.5893
0.259584006,-95.61276,29.5893
0.220156651,-95.60028,29.5893
0.178723621,-95.5878,29.5893
0.141163006,-95.57532,29.5893
0.109003338,-95.56284,29.5893
0.083407984,-95.55036,29.5893
0.064185117,-95.53788,29.5893
0.047946662,-95.5254,29.5893
0.032022204,-95.51292,29.5893
0.020382518,-95.50044,29.5893
0.022477113,-95.48796,29.5893
0.049444696,-95.47548,29.5893
0.086730166,-95.463,29.5893
0.121745703,-95.45052,29.5893
0.161914876,-95.43804,29.5893
0.208395228,-95.42556,29.5893
0.260066927,-95.41308,29.5893
0.312120708,-95.4006,29.5893
0.361269913,-95.38812,29.5893
0.40619454,-95.37564,29.5893
0.442972221,-95.36316,29.5893
0.469842553,-95.35068,29.5893
0.484967557,-95.3382,29.5893
0.492991526,-95.32572,29.5893
0.496339609,-95.31324,29.5893
0.494919306,-95.30076,29.5893
0.487039586,-95.28828,29.5893
0.472246333,-95.2758,29.5893
0.449341572,-95.26332,29.5893
0.418024786,-95.25084,29.5893
0.380784933,-95.23836,29.5893
0.333995302,-95.22588,29.5893
0.274663798,-95.2134,29.5893
0.20556826,-95.20092,29.5893
0.133533621,-95.18844,29.5893
0.139473892,-95.17596,29.5893
0.160819791,-95.16348,29.5893
0.178637456,-95.151,29.5893
0.19716673,-95.13852,29.5893
0.407312186,-95.78748,29.59996
0.4065365,-95.775,29.59996
0.406601464,-95.76252,29.59996
0.405958089,-95.75004,29.59996
0.405686202,-95.73756,29.59996
0.40494351,-95.72508,29.59996
0.404258495,-95.7126,29.59996
0.398921019,-95.70012,29.59996
0.38928462,-95.68764,29.59996
0.376608753,-95.67516,29.59996
0.361563325,-95.66268,29.59996
0.344164092,-95.6502,29.59996
0.323914087,-95.63772,29.59996
0.300232469,-95.62524,29.59996
0.267455937,-95.61276,29.59996
0.224936691,-95.60028,29.59996
0.182907665,-95.5878,29.59996
0.14471233,-95.57532,29.59996
0.112648364,-95.56284,29.59996
0.089106992,-95.55036,29.59996
0.0708858,-95.53788,29.59996
0.05273312,-95.5254,29.59996
0.032948837,-95.51292,29.59996
0.013584037,-95.50044,29.59996
0.004022422,-95.48796,29.59996
0.033683949,-95.47548,29.59996
0.082084432,-95.463,29.59996
0.125546269,-95.45052,29.59996
0.170045028,-95.43804,29.59996
0.218449987,-95.42556,29.59996
0.270679876,-95.41308,29.59996
0.323410664,-95.4006,29.59996
0.374449791,-95.38812,29.59996
0.42176992,-95.37564,29.59996
0.463748718,-95.36316,29.59996
0.493776357,-95.35068,29.59996
0.510274549,-95.3382,29.59996
0.51751548,-95.32572,29.59996
0.519732712,-95.31324,29.59996
0.517535744,-95.30076,29.59996
0.509838491,-95.28828,29.59996
0.49542824,-95.2758,29.59996
0.473876452,-95.26332,29.59996
0.444095541,-95.25084,29.59996
0.410781399,-95.23836,29.59996
0.36814687,-95.22588,29.59996
0.310391061,-95.2134,29.59996
0.240526848,-95.20092,29.59996
0.182682079,-95.18844,29.59996
0.168858153,-95.17596,29.59996
0.17966542,-95.16348,29.59996
0.193429094,-95.151,29.59996
0.209612795,-95.13852,29.59996
0.403325369,-95.78748,29.61062
0.40367904,-95.775,29.61062
0.403766057,-95.76252,29.61062
0.403809228,-95.75004,29.61062
0.403795362,-95.73756,29.61062
0.404848323,-95.72508,29.61062
0.405561705,-95.7126,29.61062
0.402151452,-95.70012,29.61062
0.394970401,-95.68764,29.61062
0.384770553,-95.67516,29.61062
0.372662071,-95.66268,29.61062
0.357853728,-95.6502,29.61062
0.339746182,-95.63772,29.61062
0.316511572,-95.62524,29.61062
0.280763408,-95.61276,29.61062
0.237137278,-95.60028,29.61062
0.194236853,-95.5878,29.61062
0.154799208,-95.57532,29.61062
0.123112042,-95.56284,29.61062
0.101622869,-95.55036,29.61062
0.084504775,-95.53788,29.61062
0.066814185,-95.5254,29.61062
0.046995271,-95.51292,29.61062
0.024823729,-95.50044,29.61062
0,-95.48796,29.61062
0.035410572,-95.47548,29.61062
0.092638792,-95.463,29.61062
0.141593432,-95.45052,29.61062
0.188417574,-95.43804,29.61062
0.238146496,-95.42556,29.61062
0.290428814,-95.41308,29.61062
0.34259763,-95.4006,29.61062
0.39531554,-95.38812,29.61062
0.44628571,-95.37564,29.61062
0.49061759,-95.36316,29.61062
0.522336224,-95.35068,29.61062
0.539993807,-95.3382,29.61062
0.546360787,-95.32572,29.61062
0.547521328,-95.31324,29.61062
0.544367387,-95.30076,29.61062
0.536765881,-95.28828,29.61062
0.522899225,-95.2758,29.61062
0.502726922,-95.26332,29.61062
0.476217874,-95.25084,29.61062
0.446929313,-95.23836,29.61062
0.413195376,-95.22588,29.61062
0.360227235,-95.2134,29.61062
0.291285018,-95.20092,29.61062
0.234918635,-95.18844,29.61062
0.209598384,-95.17596,29.61062
0.207558211,-95.16348,29.61062
0.213378093,-95.151,29.61062
0.223232802,-95.13852,29.61062
0.400807611,-95.78748,29.62128
0.40176926,-95.775,29.62128
0.401913767,-95.76252,29.62128
0.401589711,-95.75004,29.62128
0.402994969,-95.73756,29.62128
0.405350408,-95.72508,29.62128
0.407996425,-95.7126,29.62128
0.407329417,-95.70012,29.62128
0.402746455,-95.68764,29.62128
0.39626565,-95.67516,29.62128
0.38773273,-95.66268,29.62128
0.376248366,-95.6502,29.62128
0.36128518,-95.63772,29.62128
0.33861743,-95.62524,29.62128
0.301223978,-95.61276,29.62128
0.257809474,-95.60028,29.62128
0.213459234,-95.5878,29.62128
0.171733726,-95.57532,29.62128
0.140157787,-95.56284,29.62128
0.120262082,-95.55036,29.62128
0.105016878,-95.53788,29.62128
0.091975074,-95.5254,29.62128
0.077926287,-95.51292,29.62128
0.063761786,-95.50044,29.62128
0.05664682,-95.48796,29.62128
0.081370448,-95.47548,29.62128
0.126778651,-95.463,29.62128
0.172714071,-95.45052,29.62128
0.218310009,-95.43804,29.62128
0.266891785,-95.42556,29.62128
0.318562387,-95.41308,29.62128
0.372280346,-95.4006,29.62128
0.426806694,-95.38812,29.62128
0.478396177,-95.37564,29.62128
0.522469654,-95.36316,29.62128
0.554828072,-95.35068,29.62128
0.573024216,-95.3382,29.62128
0.578612935,-95.32572,29.62128
0.578772465,-95.31324,29.62128
0.574786522,-95.30076,29.62128
0.566826731,-95.28828,29.62128
0.553501374,-95.2758,29.62128
0.534256076,-95.26332,29.62128
0.509863711,-95.25084,29.62128
0.483382879,-95.23836,29.62128
0.456026373,-95.22588,29.62128
0.418797323,-95.2134,29.62128
0.341047308,-95.20092,29.62128
0.281285529,-95.18844,29.62128
0.248515536,-95.17596,29.62128
0.237219267,-95.16348,29.62128
0.235908481,-95.151,29.62128
0.239157659,-95.13852,29.62128
0.39982709,-95.78748,29.63194
0.401012479,-95.775,29.63194
0.400217059,-95.76252,29.63194
0.400511541,-95.75004,29.63194
0.402343138,-95.73756,29.63194
0.406388084,-95.72508,29.63194
0.411308371,-95.7126,29.63194
0.413815028,-95.70012,29.63194
0.4131907,-95.68764,29.63194
0.410966526,-95.67516,29.63194
0.406614791,-95.66268,29.63194
0.39930401,-95.6502,29.63194
0.388643188,-95.63772,29.63194
0.367225805,-95.62524,29.63194
0.330619022,-95.61276,29.63194
0.288177911,-95.60028,29.63194
0.241998636,-95.5878,29.63194
0.196451908,-95.57532,29.63194
0.161500464,-95.56284,29.63194
0.140637414,-95.55036,29.63194
0.131678895,-95.53788,29.63194
0.12701894,-95.5254,29.63194
0.123267676,-95.51292,29.63194
0.121240798,-95.50044,29.63194
0.12660231,-95.48796,29.63194
0.146600646,-95.47548,29.63194
0.17816119,-95.463,29.63194
0.216488747,-95.45052,29.63194
0.2583693,-95.43804,29.63194
0.303284936,-95.42556,29.63194
0.356005202,-95.41308,29.63194
0.41256852,-95.4006,29.63194
0.467983596,-95.38812,29.63194
0.517564229,-95.37564,29.63194
0.558936841,-95.36316,29.63194
0.590413214,-95.35068,29.63194
0.608161814,-95.3382,29.63194
0.613180568,-95.32572,29.63194
0.612446534,-95.31324,29.63194
0.607750721,-95.30076,29.63194
0.599056407,-95.28828,29.63194
0.585855065,-95.2758,29.63194
0.566752464,-95.26332,29.63194
0.54245721,-95.25084,29.63194
0.51595454,-95.23836,29.63194
0.485284221,-95.22588,29.63194
0.440864867,-95.2134,29.63194
0.378482612,-95.20092,29.63194
0.319667315,-95.18844,29.63194
0.28191977,-95.17596,29.63194
0.264300057,-95.16348,29.63194
0.257699557,-95.151,29.63194
0.256115687,-95.13852,29.63194
0.400494364,-95.78748,29.6426
0.401106007,-95.775,29.6426
0.400346287,-95.76252,29.6426
0.399773846,-95.75004,29.6426
0.401610015,-95.73756,29.6426
0.407607305,-95.72508,29.6426
0.415313184,-95.7126,29.6426
0.422307736,-95.70012,29.6426
0.426203384,-95.68764,29.6426
0.428621112,-95.67516,29.6426
0.429040762,-95.66268,29.6426
0.426942412,-95.6502,29.6426
0.42151817,-95.63772,29.6426
0.402856648,-95.62524,29.6426
0.369878522,-95.61276,29.6426
0.329519377,-95.60028,29.6426
0.280870472,-95.5878,29.6426
0.228844014,-95.57532,29.6426
0.182216186,-95.56284,29.6426
0.162580144,-95.55036,29.6426
0.164699111,-95.53788,29.6426
0.171305675,-95.5254,29.6426
0.178867777,-95.51292,29.6426
0.187961302,-95.50044,29.6426
0.201450873,-95.48796,29.6426
0.219955831,-95.47548,29.6426
0.238791688,-95.463,29.6426
0.27079062,-95.45052,29.6426
0.305494425,-95.43804,29.6426
0.346410671,-95.42556,29.6426
0.399519635,-95.41308,29.6426
0.461516838,-95.4006,29.6426
0.517165883,-95.38812,29.6426
0.563449228,-95.37564,29.6426
0.600055589,-95.36316,29.6426
0.627989707,-95.35068,29.6426
0.644343135,-95.3382,29.6426
0.648773779,-95.32572,29.6426
0.647440431,-95.31324,29.6426
0.64225156,-95.30076,29.6426
0.632700485,-95.28828,29.6426
0.618792379,-95.2758,29.6426
0.599012472,-95.26332,29.6426
0.573643491,-95.25084,29.6426
0.545477476,-95.23836,29.6426
0.510787695,-95.22588,29.6426
0.464246893,-95.2134,29.6426
0.407651107,-95.20092,29.6426
0.350709882,-95.18844,29.6426
0.30937156,-95.17596,29.6426
0.287478698,-95.16348,29.6426
0.276807026,-95.151,29.6426
0.271819214,-95.13852,29.6426
0.402637286,-95.78748,29.65326
0.403109402,-95.775,29.65326
0.402409233,-95.76252,29.65326
0.39999093,-95.75004,29.65326
0.400340259,-95.73756,29.65326
0.409125165,-95.72508,29.65326
0.421126736,-95.7126,29.65326
0.432899857,-95.70012,29.65326
0.441120454,-95.68764,29.65326
0.447934429,-95.67516,29.65326
0.453293054,-95.66268,29.65326
0.457342498,-95.6502,29.65326
0.458147379,-95.63772,29.65326
0.444666298,-95.62524,29.65326
0.417594031,-95.61276,29.65326
0.381103139,-95.60028,29.65326
0.332355689,-95.5878,29.65326
0.275089896,-95.57532,29.65326
0.212670349,-95.56284,29.65326
0.195904067,-95.55036,29.65326
0.208338614,-95.53788,29.65326
0.225241261,-95.5254,29.65326
0.242851338,-95.51292,29.65326
0.26089496,-95.50044,29.65326
0.281163793,-95.48796,29.65326
0.303273717,-95.47548,29.65326
0.320555385,-95.463,29.65326
0.336860407,-95.45052,29.65326
0.356821333,-95.43804,29.65326
0.39183749,-95.42556,29.65326
0.446768996,-95.41308,29.65326
0.513793715,-95.4006,29.65326
0.573362757,-95.38812,29.65326
0.615429328,-95.37564,29.65326
0.644623785,-95.36316,29.65326
0.666176695,-95.35068,29.65326
0.67987966,-95.3382,29.65326
0.683880173,-95.32572,29.65326
0.682646694,-95.31324,29.65326
0.677420744,-95.30076,29.65326
0.666847911,-95.28828,29.65326
0.651304356,-95.2758,29.65326
0.630058512,-95.26332,29.65326
0.603328798,-95.25084,29.65326
0.573684876,-95.23836,29.65326
0.536487009,-95.22588,29.65326
0.487798983,-95.2134,29.65326
0.432077157,-95.20092,29.65326
0.375858369,-95.18844,29.65326
0.330847261,-95.17596,29.65326
0.3057127,-95.16348,29.65326
0.292304505,-95.151,29.65326
0.284832002,-95.13852,29.65326
0.405711612,-95.78748,29.66392
0.408096272,-95.775,29.66392
0.40759236,-95.76252,29.66392
0.404101456,-95.75004,29.66392
0.398020533,-95.73756,29.66392
0.413229298,-95.72508,29.66392
0.427843718,-95.7126,29.66392
0.442185972,-95.70012,29.66392
0.453586564,-95.68764,29.66392
0.464216263,-95.67516,29.66392
0.474561955,-95.66268,29.66392
0.485379833,-95.6502,29.66392
0.492886688,-95.63772,29.66392
0.485664185,-95.62524,29.66392
0.467574232,-95.61276,29.66392
0.440470647,-95.60028,29.66392
0.397971911,-95.5878,29.66392
0.337714161,-95.57532,29.66392
0.272350896,-95.56284,29.66392
0.248940974,-95.55036,29.66392
0.264243366,-95.53788,29.66392
0.288745888,-95.5254,29.66392
0.313696618,-95.51292,29.66392
0.337706918,-95.50044,29.66392
0.362460413,-95.48796,29.66392
0.390131175,-95.47548,29.66392
0.416366156,-95.463,29.66392
0.40706604,-95.45052,29.66392
0.407658693,-95.43804,29.66392
0.432526776,-95.42556,29.66392
0.4903879,-95.41308,29.66392
0.569833169,-95.4006,29.66392
0.636621066,-95.38812,29.66392
0.671753207,-95.37564,29.66392
0.689970409,-95.36316,29.66392
0.702787917,-95.35068,29.66392
0.712548254,-95.3382,29.66392
0.716748507,-95.32572,29.66392
0.717016784,-95.31324,29.66392
0.71268196,-95.30076,29.66392
0.700729118,-95.28828,29.66392
0.682350422,-95.2758,29.66392
0.65860914,-95.26332,29.66392
0.630525498,-95.25084,29.66392
0.600817804,-95.23836,29.66392
0.562148998,-95.22588,29.66392
0.509436198,-95.2134,29.66392
0.451801478,-95.20092,29.66392
0.395030119,-95.18844,29.66392
0.347114849,-95.17596,29.66392
0.319004448,-95.16348,29.66392
0.303905098,-95.151,29.66392
0.294675746,-95.13852,29.66392
0.410850592,-95.78748,29.67458
0.415506367,-95.775,29.67458
0.416556547,-95.76252,29.67458
0.414368294,-95.75004,29.67458
0.41267365,-95.73756,29.67458
0.419966816,-95.72508,29.67458
0.433019008,-95.7126,29.67458
0.44825974,-95.70012,29.67458
0.462174638,-95.68764,29.67458
0.476263197,-95.67516,29.67458
0.491630687,-95.66268,29.67458
0.508561552,-95.6502,29.67458
0.522012541,-95.63772,29.67458
0.522561853,-95.62524,29.67458
0.516062884,-95.61276,29.67458
0.504006604,-95.60028,29.67458
0.476311687,-95.5878,29.67458
0.409901847,-95.57532,29.67458
0.324931243,-95.56284,29.67458
0.305425699,-95.55036,29.67458
0.331427432,-95.53788,29.67458
0.361111078,-95.5254,29.67458
0.389894389,-95.51292,29.67458
0.416120835,-95.50044,29.67458
0.440507778,-95.48796,29.67458
0.464717315,-95.47548,29.67458
0.481913441,-95.463,29.67458
0.465774337,-95.45052,29.67458
0.452747408,-95.43804,29.67458
0.46278462,-95.42556,29.67458
0.521687952,-95.41308,29.67458
0.628757879,-95.4006,29.67458
0.709486684,-95.38812,29.67458
0.728936105,-95.37564,29.67458
0.730725271,-95.36316,29.67458
0.734003311,-95.35068,29.67458
0.739974166,-95.3382,29.67458
0.745404376,-95.32572,29.67458
0.749471529,-95.31324,29.67458
0.748080474,-95.30076,29.67458
0.733758395,-95.28828,29.67458
0.710732203,-95.2758,29.67458
0.682833349,-95.26332,29.67458
0.652615889,-95.25084,29.67458
0.623704302,-95.23836,29.67458
0.585444473,-95.22588,29.67458
0.52565295,-95.2134,29.67458
0.465503361,-95.20092,29.67458
0.407777471,-95.18844,29.67458
0.358036018,-95.17596,29.67458
0.327413411,-95.16348,29.67458
0.311376066,-95.151,29.67458
0.300987736,-95.13852,29.67458
0.417190789,-95.78748,29.68524
0.424579292,-95.775,29.68524
0.425430056,-95.76252,29.68524
0.423081202,-95.75004,29.68524
0.421471648,-95.73756,29.68524
0.425227835,-95.72508,29.68524
0.435531932,-95.7126,29.68524
0.450329244,-95.70012,29.68524
0.466010545,-95.68764,29.68524
0.483131586,-95.67516,29.68524
0.502432969,-95.66268,29.68524
0.523911448,-95.6502,29.68524
0.543248247,-95.63772,29.68524
0.552186616,-95.62524,29.68524
0.557953375,-95.61276,29.68524
0.563702878,-95.60028,29.68524
0.568047541,-95.5878,29.68524
0.493753074,-95.57532,29.68524
0.39655099,-95.56284,29.68524
0.383322319,-95.55036,29.68524
0.412937211,-95.53788,29.68524
0.442664438,-95.5254,29.68524
0.470977116,-95.51292,29.68524
0.495418282,-95.50044,29.68524
0.514370287,-95.48796,29.68524
0.527539818,-95.47548,29.68524
0.529356982,-95.463,29.68524
0.516101436,-95.45052,29.68524
0.497261469,-95.43804,29.68524
0.48520431,-95.42556,29.68524
0.530005824,-95.41308,29.68524
0.68413028,-95.4006,29.68524
0.782931158,-95.38812,29.68524
